,path,label_str
2510,drive/My Drive/Speech Emotion Recognition/data/CREMA/1032_ITS_ANG_XX.wav,angry
2511,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_MTI_NEU_XX.wav,neutral
2512,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-01-02-24.wav,sad
2513,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_IEO_NEU_XX.wav,neutral
2514,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_IEO_SAD_LO.wav,sad
2515,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_DFA_ANG_XX.wav,angry
2516,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_IEO_SAD_LO.wav,sad
2517,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_IEO_HAP_MD.wav,happy
2518,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-01-02-20.wav,happy
2519,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-02-01-07.wav,neutral
2520,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_IWW_ANG_XX.wav,angry
2521,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_IEO_ANG_MD.wav,angry
2522,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-01-07.wav,angry
2523,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_ITH_SAD_XX.wav,sad
2524,drive/My Drive/Speech Emotion Recognition/data/CREMA/1027_IEO_HAP_MD.wav,happy
2525,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_DFA_HAP_XX.wav,happy
2526,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_IWL_ANG_XX.wav,angry
2527,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_IWW_HAP_XX.wav,happy
2528,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-01-24.wav,sad
2529,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-01-02-08.wav,neutral
2530,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-02-10.wav,neutral
2531,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_WSI_ANG_XX.wav,angry
2532,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_DFA_ANG_XX.wav,angry
2533,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_MTI_HAP_XX.wav,happy
2534,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_TIE_NEU_XX.wav,neutral
2535,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-02-13.wav,happy
2536,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_ITH_HAP_XX.wav,happy
2537,drive/My Drive/Speech Emotion Recognition/data/CREMA/1048_IWW_NEU_XX.wav,neutral
2538,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_TIE_NEU_XX.wav,neutral
2539,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_IWW_SAD_XX.wav,sad
2540,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_TIE_SAD_XX.wav,sad
2541,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_IWW_ANG_XX.wav,angry
2542,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-01-12.wav,sad
2543,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-01-02-01.wav,happy
2544,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_TSI_ANG_XX.wav,angry
2545,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_TIE_HAP_XX.wav,happy
2546,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_IWW_NEU_XX.wav,neutral
2547,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_TIE_ANG_XX.wav,angry
2548,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-02-04.wav,neutral
2549,drive/My Drive/Speech Emotion Recognition/data/CREMA/1048_DFA_HAP_XX.wav,happy
2550,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-02-02-17.wav,neutral
2551,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_DFA_HAP_XX.wav,happy
2552,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_ITH_ANG_XX.wav,angry
2553,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-01-13.wav,happy
2554,drive/My Drive/Speech Emotion Recognition/data/CREMA/1002_IEO_SAD_LO.wav,sad
2555,drive/My Drive/Speech Emotion Recognition/data/CREMA/1067_IWW_SAD_XX.wav,sad
2556,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_IEO_SAD_MD.wav,sad
2557,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-01-13.wav,angry
2558,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_MTI_NEU_XX.wav,neutral
2559,drive/My Drive/Speech Emotion Recognition/data/CREMA/1029_IEO_HAP_HI.wav,happy
2560,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_IEO_SAD_MD.wav,sad
2561,drive/My Drive/Speech Emotion Recognition/data/CREMA/1025_IEO_HAP_LO.wav,happy
2562,drive/My Drive/Speech Emotion Recognition/data/CREMA/1049_TSI_NEU_XX.wav,neutral
2563,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-02-07.wav,angry
2564,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_IWW_HAP_XX.wav,happy
2565,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_IWL_SAD_XX.wav,sad
2566,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_TAI_HAP_XX.wav,happy
2567,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_IEO_HAP_HI.wav,happy
2568,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_TAI_ANG_XX.wav,angry
2569,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_MTI_HAP_XX.wav,happy
2570,drive/My Drive/Speech Emotion Recognition/data/CREMA/1025_IWW_SAD_XX.wav,sad
2571,drive/My Drive/Speech Emotion Recognition/data/CREMA/1014_IEO_ANG_HI.wav,angry
2572,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_IWW_HAP_XX.wav,happy
2573,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_ITS_ANG_XX.wav,angry
2574,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_DFA_SAD_XX.wav,sad
2575,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_TAI_HAP_XX.wav,happy
2576,drive/My Drive/Speech Emotion Recognition/data/CREMA/1032_TAI_HAP_XX.wav,happy
2577,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_IEO_SAD_LO.wav,sad
2578,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_IEO_ANG_MD.wav,angry
2579,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_MTI_ANG_XX.wav,angry
2580,drive/My Drive/Speech Emotion Recognition/data/CREMA/1048_IEO_SAD_LO.wav,sad
2581,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-01-24.wav,angry
2582,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_ITS_SAD_XX.wav,sad
2583,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_TIE_SAD_XX.wav,sad
2584,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_IWW_SAD_XX.wav,sad
2585,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-01-14.wav,happy
2586,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_IEO_NEU_XX.wav,neutral
2587,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_IWL_ANG_XX.wav,angry
2588,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_IEO_SAD_MD.wav,sad
2589,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-01-02-13.wav,sad
2590,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-02-23.wav,angry
2591,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_IEO_ANG_HI.wav,angry
2592,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_ITS_NEU_XX.wav,neutral
2593,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_IWL_NEU_XX.wav,neutral
2594,drive/My Drive/Speech Emotion Recognition/data/CREMA/1025_MTI_HAP_XX.wav,happy
2595,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_DFA_ANG_XX.wav,angry
2596,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_ITH_NEU_XX.wav,neutral
2597,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-02-19.wav,angry
2598,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_TAI_HAP_XX.wav,happy
2599,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_IWL_SAD_XX.wav,sad
2600,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_IWW_ANG_XX.wav,angry
2601,drive/My Drive/Speech Emotion Recognition/data/CREMA/1036_DFA_HAP_XX.wav,happy
2602,drive/My Drive/Speech Emotion Recognition/data/CREMA/1017_DFA_HAP_XX.wav,happy
2603,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_ITH_NEU_XX.wav,neutral
2604,drive/My Drive/Speech Emotion Recognition/data/CREMA/1021_TSI_ANG_XX.wav,angry
2605,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_ITH_ANG_XX.wav,angry
2606,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_TAI_HAP_XX.wav,happy
2607,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_TSI_ANG_XX.wav,angry
2608,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_IEO_HAP_LO.wav,happy
2609,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_ITS_SAD_XX.wav,sad
2610,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-02-01-11.wav,neutral
2611,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-02-16.wav,sad
2612,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-01-01-23.wav,sad
2613,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_TSI_NEU_XX.wav,neutral
2614,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-02-13.wav,sad
2615,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-01-09.wav,neutral
2616,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_IWW_NEU_XX.wav,neutral
2617,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_IEO_ANG_LO.wav,angry
2618,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_WSI_NEU_XX.wav,neutral
2619,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_TSI_NEU_XX.wav,neutral
2620,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_IOM_ANG_XX.wav,angry
2621,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_ITS_HAP_XX.wav,happy
2622,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_ITH_NEU_XX.wav,neutral
2623,drive/My Drive/Speech Emotion Recognition/data/CREMA/1020_IWL_SAD_XX.wav,sad
2624,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_IEO_SAD_HI.wav,sad
2625,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_MTI_ANG_XX.wav,angry
2626,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_TIE_HAP_XX.wav,happy
2627,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_ITS_ANG_XX.wav,angry
2628,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_TIE_SAD_XX.wav,sad
2629,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-01-13.wav,angry
2630,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_WSI_SAD_XX.wav,sad
2631,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_IEO_SAD_HI.wav,sad
2632,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_DFA_SAD_XX.wav,sad
2633,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_IWL_HAP_XX.wav,happy
2634,drive/My Drive/Speech Emotion Recognition/data/CREMA/1048_IEO_SAD_MD.wav,sad
2635,drive/My Drive/Speech Emotion Recognition/data/CREMA/1046_IWW_SAD_XX.wav,sad
2636,drive/My Drive/Speech Emotion Recognition/data/CREMA/1024_WSI_NEU_XX.wav,neutral
2637,drive/My Drive/Speech Emotion Recognition/data/CREMA/1049_ITS_NEU_XX.wav,neutral
2638,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_DFA_HAP_XX.wav,happy
2639,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_IWW_HAP_XX.wav,happy
2640,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-02-15.wav,neutral
2641,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-01-09.wav,happy
2642,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_IEO_HAP_MD.wav,happy
2643,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-01-10.wav,neutral
2644,drive/My Drive/Speech Emotion Recognition/data/CREMA/1017_IEO_HAP_MD.wav,happy
2645,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_ITH_HAP_XX.wav,happy
2646,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_TSI_NEU_XX.wav,neutral
2647,drive/My Drive/Speech Emotion Recognition/data/CREMA/1024_IEO_SAD_HI.wav,sad
2648,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_IEO_HAP_MD.wav,happy
2649,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_TAI_SAD_XX.wav,sad
2650,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_TIE_NEU_XX.wav,neutral
2651,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_DFA_NEU_XX.wav,neutral
2652,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-02-09.wav,neutral
2653,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-01-04.wav,sad
2654,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-02-01-19.wav,neutral
2655,drive/My Drive/Speech Emotion Recognition/data/CREMA/1030_TAI_HAP_XX.wav,happy
2656,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_IWL_HAP_XX.wav,happy
2657,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_ITH_HAP_XX.wav,happy
2658,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_IWW_SAD_XX.wav,sad
2659,drive/My Drive/Speech Emotion Recognition/data/CREMA/1067_ITH_NEU_XX.wav,neutral
2660,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_IWL_HAP_XX.wav,happy
2661,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_IWW_ANG_XX.wav,angry
2662,drive/My Drive/Speech Emotion Recognition/data/CREMA/1002_TSI_ANG_XX.wav,angry
2663,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_IWW_NEU_XX.wav,neutral
2664,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_ITH_SAD_XX.wav,sad
2665,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_IEO_ANG_HI.wav,angry
2666,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_IEO_ANG_MD.wav,angry
2667,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_TAI_HAP_XX.wav,happy
2668,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-01-01-12.wav,neutral
2669,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-02-02-14.wav,neutral
2670,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-01-05.wav,happy
2671,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-02-22.wav,angry
2672,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_ITH_ANG_XX.wav,angry
2673,drive/My Drive/Speech Emotion Recognition/data/CREMA/1036_ITS_ANG_XX.wav,angry
2674,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_IEO_HAP_HI.wav,happy
2675,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-01-06.wav,neutral
2676,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-02-23.wav,neutral
2677,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-01-02-19.wav,angry
2678,drive/My Drive/Speech Emotion Recognition/data/CREMA/1067_IWL_NEU_XX.wav,neutral
2679,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_ITS_HAP_XX.wav,happy
2680,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_TAI_ANG_XX.wav,angry
2681,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-01-16.wav,neutral
2682,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_TIE_HAP_XX.wav,happy
2683,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-01-03.wav,sad
2684,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-01-02-09.wav,happy
2685,drive/My Drive/Speech Emotion Recognition/data/CREMA/1025_TSI_HAP_XX.wav,happy
2686,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_MTI_HAP_XX.wav,happy
2687,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_IEO_NEU_XX.wav,neutral
2688,drive/My Drive/Speech Emotion Recognition/data/CREMA/1020_ITH_NEU_XX.wav,neutral
2689,drive/My Drive/Speech Emotion Recognition/data/CREMA/1030_MTI_NEU_XX.wav,neutral
2690,drive/My Drive/Speech Emotion Recognition/data/CREMA/1002_IOM_NEU_XX.wav,neutral
2691,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-02-10.wav,angry
2692,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-02-20.wav,happy
2693,drive/My Drive/Speech Emotion Recognition/data/CREMA/1054_DFA_NEU_XX.wav,neutral
2694,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_IWW_ANG_XX.wav,angry
2695,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-01-10.wav,angry
2696,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_ITS_ANG_XX.wav,angry
2697,drive/My Drive/Speech Emotion Recognition/data/CREMA/1020_IOM_ANG_XX.wav,angry
2698,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-01-22.wav,sad
2699,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_TAI_SAD_XX.wav,sad
2700,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_IEO_ANG_HI.wav,angry
2701,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-01-16.wav,happy
2702,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-01-18.wav,happy
2703,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_IWL_NEU_XX.wav,neutral
2704,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_IWW_NEU_XX.wav,neutral
2705,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_WSI_NEU_XX.wav,neutral
2706,drive/My Drive/Speech Emotion Recognition/data/CREMA/1017_ITH_ANG_XX.wav,angry
2707,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_IOM_NEU_XX.wav,neutral
2708,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-01-01-22.wav,happy
2709,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-02-04.wav,angry
2710,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_ITS_NEU_XX.wav,neutral
2711,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-01-24.wav,neutral
2712,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-01-16.wav,sad
2713,drive/My Drive/Speech Emotion Recognition/data/CREMA/1067_IWL_HAP_XX.wav,happy
2714,drive/My Drive/Speech Emotion Recognition/data/CREMA/1002_ITS_HAP_XX.wav,happy
2715,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_IWL_HAP_XX.wav,happy
2716,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_MTI_ANG_XX.wav,angry
2717,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_ITS_SAD_XX.wav,sad
2718,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_TSI_NEU_XX.wav,neutral
2719,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-01-01-01.wav,sad
2720,drive/My Drive/Speech Emotion Recognition/data/CREMA/1002_MTI_SAD_XX.wav,sad
2721,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-01-17.wav,neutral
2722,drive/My Drive/Speech Emotion Recognition/data/CREMA/1020_ITS_NEU_XX.wav,neutral
2723,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_IEO_ANG_LO.wav,angry
2724,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_WSI_HAP_XX.wav,happy
2725,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_ITH_HAP_XX.wav,happy
2726,drive/My Drive/Speech Emotion Recognition/data/CREMA/1066_WSI_NEU_XX.wav,neutral
2727,drive/My Drive/Speech Emotion Recognition/data/CREMA/1020_TIE_NEU_XX.wav,neutral
2728,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_IEO_HAP_MD.wav,happy
2729,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_MTI_NEU_XX.wav,neutral
2730,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-02-01-01.wav,neutral
2731,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_DFA_ANG_XX.wav,angry
2732,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_MTI_HAP_XX.wav,happy
2733,drive/My Drive/Speech Emotion Recognition/data/CREMA/1054_TSI_SAD_XX.wav,sad
2734,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_TSI_NEU_XX.wav,neutral
2735,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_IEO_SAD_HI.wav,sad
2736,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_DFA_SAD_XX.wav,sad
2737,drive/My Drive/Speech Emotion Recognition/data/CREMA/1027_TSI_HAP_XX.wav,happy
2738,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_IWL_ANG_XX.wav,angry
2739,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_IWL_ANG_XX.wav,angry
2740,drive/My Drive/Speech Emotion Recognition/data/CREMA/1024_IEO_HAP_MD.wav,happy
2741,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_WSI_SAD_XX.wav,sad
2742,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_DFA_ANG_XX.wav,angry
2743,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_ITS_ANG_XX.wav,angry
2744,drive/My Drive/Speech Emotion Recognition/data/CREMA/1009_ITS_ANG_XX.wav,angry
2745,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_ITH_SAD_XX.wav,sad
2746,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_IEO_ANG_LO.wav,angry
2747,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_IWW_HAP_XX.wav,happy
2748,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_IWL_NEU_XX.wav,neutral
2749,drive/My Drive/Speech Emotion Recognition/data/CREMA/1067_ITS_SAD_XX.wav,sad
2750,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_MTI_NEU_XX.wav,neutral
2751,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_TIE_NEU_XX.wav,neutral
2752,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_TAI_HAP_XX.wav,happy
2753,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_TAI_SAD_XX.wav,sad
2754,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_DFA_ANG_XX.wav,angry
2755,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_TAI_SAD_XX.wav,sad
2756,drive/My Drive/Speech Emotion Recognition/data/CREMA/1024_IOM_ANG_XX.wav,angry
2757,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_IWL_HAP_XX.wav,happy
2758,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_MTI_SAD_XX.wav,sad
2759,drive/My Drive/Speech Emotion Recognition/data/CREMA/1014_DFA_NEU_XX.wav,neutral
2760,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_IOM_ANG_XX.wav,angry
